 In Quotes: President Mukherjee&#39;s Budget session speech,1
 BJP leaders lie down in front of UP chief&#39;s car over tickets,1
 Schools on DDA land need Delhi govt’s nod for fee hike: SC,1
 IIM Bangalore to host Unmaad 2017 from January 27 to 29,1
" Sindoor, mangalsutra alone don’t make a marriage valid: HC",1
 Over 250 waterfalls lie on Argentina-Brazil border,0
" Was tortured, harassed all these years: Panneerselvam",0
 74 missing defence personnel believed to be held in Pak: MoS,0
 UN halves food rations to displaced Iraqis,1
 Afghan diplomat shot dead by guard at consulate in Pakistan,0
 This is my original nose: Priyanka on plastic surgery rumour,0
 BSF sends back Pakistani man who inadvertently entered India,0
 23-year-old national-level swimmer commits suicide,1
 Documents link Pak PM’s daughter to Panama Papers leaks,1
 Omar questions PM Modi over remark on SP-Cong alliance,0
" Team appeals for LBW, batsman out after Kohli says catch",0
 Thimble dropped from Monopoly after over 80 years,0
" Starbucks to hire 10,000 refugees worldwide",1
" UNICEF seeks ₹22,000-crore assistance for 2017",1
 David Dhawan doesn&#39;t like if others&#39; films do well: Govinda,0
 BSP&#39;s Mathura candidate booked for clicking selfie with EVM,1
" My film will show truth of Jaya, Sasikala relationship: RGV",0
 Fashion celebrities protest Trump&#39;s immigration ban in video,0
 PETA apologises to Suriya over Jallikattu row,1
 Russian Opposition leader found guilty of embezzlement,0
 Police &#39;handcuffs&#39; bank after staff forget to lock doors,1
 Former PM Manmohan Singh helped Vijay Mallya get loans: BJP,1
 Alphabet rehires Google X Co-founder after 7 months at Apple,1
 Putting Hafiz on Pak&#39;s terror list 1st step to justice: MEA,0
 S Korea ruling party to change name after corruption scandal,1
 Akhilesh and Prateek are my two eyes: Mulayam’s second wife,0
 Edappadi Palanisamy named AIADMK legislature party leader,0
 Afghanistan batsman hits 50s in 2 int&#39;l matches on same day,1
 Firm&#39;s ex-CEO to pay ₹60 cr on admitting fraud after 12 yrs,0
" Sushant&#39;s &#39;Chanda Mama Door Ke&#39; to release on Jan 26, 2018",1
 Cancer-stricken Asian champion assured support by government,1
 Aus&#39; Warner-Head partnership misses world record by 2 runs,1
 New &#39;living material&#39; lights up in presence of chemicals,0
 &#39;Resident Evil: The Final Chapter&#39; hits the theatres,1
 Govt revives 30-yr plan to build India’s 1st passenger plane,1
 Dog has a record for surfing 107.2 metres,1
" It&#39;s just deja vu, tweets user on Afridi&#39;s retirement",1
 App lets users point camera at items to find them online,0
" &#39;Monkey&#39; Hornby ran 10 off 1 ball, had bowling average of 0",0
 La La Land equals Titanic&#39;s record of 14 Oscar nominations,1
 2 kids die while making longest human chain in Bihar: Report,1
 Alia Bhatt features on February cover of Vogue India,1
 Grammy Awards to include 1st ever transgender &#39;trophy girl&#39;,0
 &#39;Will check Ranveer&#39;s undergarments if I woke up as Deepika&#39;,0
 &#39;Sachin by Spartan&#39; range of sportswear launched in Mumbai,1
 Anushka shares official logo of upcoming film &#39;Phillauri&#39;,1
 33% of adults diagnosed with asthma do not have it: Study,1
 What does Union Budget 2017 mean for India&#39;s youth?,1
 Confident of defending T20 World Cup for Blind: India coach,1
 Chinese officials doze off during motivation meeting,0
" I am a freelancer, can go anywhere to root out BJP: Lalu",0
 Dropbox launches Google Docs rival &#39;Paper&#39; in 21 languages,1
 TV umpire asks on-field umpire to stay with wrong decision,1
 Omar Abdullah says Air India has blocked him on Twitter,1
 156 senior bank officials suspended after demonetisation,1
 Inzamam asks players&#39; body to visit Pak to judge security,1
 Supermarket Chairman warned for using staff to renovate home,1
 Yahoo postpones its sale to Verizon to second quarter,1
 Legal suit filed against Kangana&#39;s character in Rangoon,0
 Gunaratne&#39;s last over heroics help SL win T20I series vs Aus,0
 Quake bigger than Nepal 2015 may hit North India soon: Study,0
 Citigroup cuts CEO&#39;s pay by ₹6.7 crore for missing targets,0
 Islamic State may target Delhi courts before R-Day: Report,1
 Meghalaya Governor resigns over molestation claims: Reports,1
 Only Cong will benefit from alliance with SP in UP: Mulayam,0
 Police nab rhino poachers through selfie at Kaziranga,1
 Railway unprepared for listing units: Financial Commissioner,0
 Donald Trump nominated for Nobel Peace Prize: Reports ,1
 Virat Kohli shares the autobiography he is reading,1
 English wicketkeeper once took 4 wickets bowling underarm,0
 Ordinance on Jallikattu won&#39;t resolve problems: Congress,1
 HC tells YouTube to delete secretly-shot video of courtroom,0
 Parkash S Badal backed Sikh extremists post Op Bluestar: CIA,1
 I have forgiven MS Dhoni: Yograj Singh,1
 Ashamed of the songs written today: Lyricist Prasoon Joshi,1
 Carrying full review of security: Infosys post staff murder,0
 Federer calls wife Mirka his number one supporter,1
 Sussanne and I are not trying to set any example: Hrithik ,0
 Akshay Kumar shares poster of &#39;Naam Shabana&#39;,1
 Dressing like men causes PCOS: College principal tells girls,0
 Take action against cops travelling in reserved coaches: HC,1
 Pak poet Faiz Ahmad Faiz had been arrested for opposing govt,1
 Wasps compete for the &#39;best trade deals&#39;: Study,1
 Dictionary clarifies &#39;fact&#39; meaning after Trump team claims,1
 Saif&#39;s WhatsApp display picture is of his son Taimur: Report,0
 Live cockroach removed from woman&#39;s skull in Chennai,0
 &#39;Kheleo&#39; unveiled as official mascot of FIFA U-17 World Cup,0
 Govt has to bend before people&#39;s will: BJP on Jallikattu,1
 Actress Rimi Sen joins Bharatiya Janata Party,1
" Trailer of Alia, Varun&#39;s &#39;Badrinath Ki Dulhania&#39; released",1
 Fabindia gets legal notice for using brand name &#39;Khadi&#39;,0
 India win fourth consecutive ODI series against England,1
 Startup allows companies to rent inventors,0
 Eng players once flew plane over stadium during their match,1
" Lopez, Beyonce&#39;s daughter sing on Carpool Karaoke at Grammys",0
 Missing track parts noticed; accident averted in Jharkhand,1
 Celine Dion to perform new song for &#39;Beauty and the Beast&#39;,1
" 78-year-old man ends daily running streak after 19,032 days",1
 Chinese villagers beat Buddha&#39;s statue for a good harvest,0
 Catholic nun suggests Virgin Mary was not a virgin,1
 Centre has nothing to do with TN political scenario: Rajnath,0
 I made TN govt fight for Jallikattu: AIADMK chief Sasikala,1
 North Korea conducts ballistic missile test,0
 Justice has been served in Chelsea Manning case: Obama,1
 AAP planning to contest Assembly polls in Rajasthan,0
 Nun gets death threats for suggesting Mary was not virgin,1
 There is a champagne vending machine in Las Vegas,0
 Vivo wishes you a Happy Valentine’s Day,0
 Knights of Malta chief resigns over condom distribution,1
" 7 killed, 1 injured in accident on Mumbai-Goa highway",0
 Viruses found communicating with each other,1
 Buddhist Rijiju’s remarks were in nation’s interest: VHP,1
 Panneerselvam orders probe into Jayalalithaa&#39;s death,0
 I invite Bollywood to shoot in Bihar: Dy CM on Bhansali row,1
 Airtel complaint to divert attention from own violation: Jio,0
 World is a horrible mess: Trump defends immigration ban,1
 Fashion house Burberry mistakes Riz Ahmed for Dev Patel,1
 Palanisamy takes oath as TN CM along with 30 ministers,0
" Kate, William to host Royal Tea Party at Buckingham Palace",0
 US govt says SpaceX Falcon 9 rockets are prone to cracks,1
 I don&#39;t prepare myself for any role: Akshay Kumar,1
 Irom Sharmila to get married after Manipur polls,0
" SRK, Salman, Sunny enact scene from &#39;Deewar&#39; on Bigg Boss 10",1
 A tax on urine was imposed in Ancient Rome,1
 No response to park&#39;s exchange offer of cats with lions ,1
 Universal Basic Income is a powerful idea: Economic Survey,1
 Virat holds the record for most T20 runs at a single venue,1
 Malaysia seeks four more suspects in Kim Jong-nam&#39;s murder,0
" Johar must make sports film Ae Dangal Hai Mushkil, jokes SRK",1
" SRK, wife Gauri and kids feature on cover of &#39;She&#39; magazine",1
 Monk arrested after 40 lakh meth pills found in monastery,0
 Safe zones in Syria won&#39;t be safe enough: UN refugee chief,1
 WhatsApp testing feature to track live location of contacts,1
 Piers Morgan rebukes JK Rowling for sharing praise he wrote,0
 App turns travellers&#39; leftover currency to gift vouchers,1
" De Kock, De Villiers lead SA to last-over win against NZ",0
" Snapchat founders to sell ₹1,700 crore of stock each in IPO ",0
 Body of second German tourist found in Australia,0
 RLD candidate to campaign against himself after joining BJP,1
 Kritika Kamra&#39;s look for &#39;Chandrakanta&#39; reboot revealed,1
" Goalkeeper bangs head in goalpost, plays on to help side win",0
" I have full majority, all AIADMK MLAs with me: Panneerselvam",0
 Ireland player withdraws from T20 series to attend school,0
 Bowler produces &#39;perfect over&#39; with 6 wickets in 6 balls,1
 Ed-tech startup Cuemath raises ₹102 crore from Alphabet,1
 Trump reinstates rule against NGOs aiding abortion abroad,1
 Explosion kills 12 outside Afghan Supreme Court,0
 Toyota sold only 1 Prius in China in over 6 months,0
 2 jawans martyred in terrorist attack in J&amp;K,0
 Govt announces ban on cash transactions above ₹3 lakh,1
 I&#39;m sure you&#39;ll inspire me with &#39;Raees&#39;: Hrithik to SRK,1
 Australia mail CEO&#39;s salary ten times that of PM,1
 UK troops given strip club guide during 2015 NATO exercise,0
 Nobody can play Om Puri better than me in his biopic: Manoj,1
 Pujara breaks 52-year-old Indian first-class record,0
 Centre&#39;s Kashmir policy is a &#39;total failure&#39;: Yechury,1
 Method to catch smartphone thief in 14 seconds developed,0
 Axis Bank&#39;s latest film is dedicated to all the mothers out there ,0
 Wind turbine breaks world record for 24-hr energy generation,1
 BCCI retains same India squad for first 2 Tests vs Australia,0
 Shahid&#39;s half-brother Ishaan shares poster of debut film,1
 Researchers ask Guardian to retract &#39;false&#39; WhatsApp story,1
 Smart glasses automatically focus on what user is looking at,1
 US retailer drops Ivanka Trump fashion brand after boycott,1
 Kendall Jenner painted her walls pink to suppress appetite,1
 Why do airplanes have rounded windows?,0
" Amid Jallikattu row, Maha seeks lifting ban on buffalo race",1
 Trump seeks 20% tax on Mexican goods to pay for border wall,1
" Kangana&#39;s imagination vivid, makes things up in head: Shahid",0
 Musk shares video of MIT&#39;s Hyperloop run in vacuum tube,1
 Whole world salutes your tears of victory: Sachin to Federer,1
" Tiger, father Jackie Shroff to feature on Koffee With Karan",1
" Doctors transplant 20-month-old&#39;s kidney, liver at same time",0
 Court-martialed Army officer reinstated after 26 years,1
 I have no prime ministerial ambitions: Akhilesh,1
 Please vote against Palanisamy in floor test: Panneerselvam,0
 Ban bull-riding rodeos in Trump&#39;s US: Kamal Haasan to PETA,1
 Mukesh Bansal&#39;s CureFit acquires majority stake in The Tribe,1
" Flipkart, Snapdeal will be bought or dissolved: Murthy",0
" Media convicted me guilty without trial, says Vijay Mallya",1
 Lampard announces retirement from professional football,1
 5 policemen killed in suspected Maoist blast in Odisha,1
 Time has come to discuss corruption in media: Kejriwal,1
 Best to ignore part time politician Priyanka Gandhi: BJP,0
" &#39;Jolly LLB 2&#39; just a film, not a documentary: CBFC chief",1
 Origami-inspired bulletproof shield created,1
 Middle Eastern Royal buys London parking lot for ₹174 crore,0
 Grandma spends year in hospital making paintings for family,0
 UK Parliament passes resolution to start Brexit process,1
 26 arrested in Turkey after car bomb kills two,0
" Snapchat Co-founders are worth ₹27,000 crore each",1
 Kraft withdraws $143 billion Unilever offer after rejection,0
 DU seeks applications for vacant posts after 7-year gap,1
 25% of Padma awardees in sports have been cricketers,1
 Alastair Cook steps down as England&#39;s Test team captain,1
 PM Modi mocks Uttarakhand&#39;s earthquake tragedy: Rahul,1
 Airbnb announces free housing to anyone not allowed in US,1
 Lion actor Sunny in US paper ad against Trump&#39;s travel ban,1
 Jayalalithaa died of multiple organ failure: Doctor,0
 Govt received most e-commerce complaints against Bookmyoffer,0
 India defeat New Zealand 3-1 to progress to Davis Cup Rd 2,0
 Some used one PAN for 20 accounts after note ban: Govt,1
 Study links shape of brain with different personality traits,1
 Ancient Ganesha idol damaged by Chhattisgarh Maoists: Police,1
" &#39;In 2019 BJP will be decimated, Mahagathbandhan will win&#39;",1
 85-yr-old model walks at Haute Couture Fashion Week in Paris,1
 Bus stop in Assam turned into library,1
" 18 killed, 2 injured in fire at massage parlour in China",0
 US judge passes new injunction against Trump&#39;s travel ban,0
 Talking Tom app maker sold to Asian investors for $1 billion,1
 Demonetisation hits donkey trade in Pune,1
 Indian team selected to land a spacecraft on moon,1
 CBSE to give students counselling to cope with exam stress,0
 Basketball player&#39;s eye pops out of socket during match,1
 Ashwin thinks like a batsman while bowling: Pujara,0
 Slogan must be Congress-yukt BJP: Prashant Bhushan,1
 India women&#39;s bowler registers 10-7-8-5 as India beat Pak,1
 WhatsApp launches two-step verification for all users,0
 Cyrus Mistry was voted out of Tata Sons board in 45 minutes,0
 Terrorists using social media effectively: Ex-Pak army chief,1
 Dhoni uploads video of himself playing with daughter Ziva,0
 100 trucks loaded with petrol products to be sent to Manipur,1
 Bradman would not have been as successful today: Rodney Hogg,0
 Facebook launches app for watching its videos on TV,0
 Kerala HC quotes Bob Dylan on petition against liquor ban,1
" Stop sleeping with Johar, tweets user to Anurag Kashyap",1
" SoftBank&#39;s COO quits boards of Ola, Snapdeal and Housing",0
" FIFA could pay ₹7,100 cr to clubs for the winter WC in 2022",0
 Wawrinka corrects Federer fan in Australian Open match,1
" Trafficked, raped teen turns campaigner in West Bengal",0
 Tamil Nadu Speaker orders Assembly police to evict DMK MLAs,0
 Unclaimed bag found inside Parliament House,0
 Hrithik&#39;s mother gives ₹10 lakh for heaviest woman&#39;s surgery,0
 India beat England by 75 runs to win T20I series 2-1,1
 Smriti Irani shows objectionable tweet of Tehseen Poonawalla,1
 France bans unlimited soft drink refills to tackle obesity,1
 London to levy a daily fine of ₹800 on polluting cars,0
 Vijay Mallya&#39;s 1.5 lakh emails under probe for undue favours,1
 UFC get its first women&#39;s featherweight champ,0
 Pakistan Senate passes Hindu Marriage Bill,0
 Mamata slams govt for presenting Budget on Saraswati Puja,1
 Class 2 kids pool pocket money to buy wheelchair for girl,1
 Mexican drug lord &#39;El Chapo&#39; extradited to US,1
 Chile declares emergency due to massive wildfires,1
 What is ICC&#39;s new financial model?,0
 American student&#39;s debt hits record high,0
" Startup makes caterpillar chips, cake to tackle malnutrition",0
" Ten soldiers killed, several missing in avalanche in J&amp;K",1
 Twitter&#39;s market value dips below its Chinese clone Weibo,0
 America&#39;s Statue of Liberty was &#39;born&#39; a Muslim: Researchers,1
 Delhi to launch WhatsApp number to report public drinking,0
 Five soldiers trapped under snow in J&amp;K rescued,1
 Scientists raise doubt on first-ever hydrogen metal claim,1
 Tamil Nadu witnesses trust vote for 1st time in 30 years,0
 New trailer of &#39;The Fate of the Furious&#39; released,0
 Never expected India and Bharat coming together: Paytm CEO,0
 Remonetisation process almost complete: Jaitley,1
 UN envoy Nikki Haley slams Russian aggression in Ukraine,1
" India, Nepal to build new cross-border power lines",0
 Re-polling at Margao booth in Goa to be held on Feb 7,0
 UK govt accused of covering up failed nuclear missile test,1
 Humans need to evolve to communicate with machines: Musk,0
 37 medical teams appointed for Jallikattu event in Madurai,1
 Kashmir suffering from brutality since many decades: Afridi,0
" Superrr Roger Federer Aus Open 2017 finals, tweets Nehwal",1
 24 years since Sachin&#39;s first international hundred in India,0
 B&#39;luru Police installs cameras at signals to book violators,1
 Starbucks CEO buys penthouse worth ₹270 crore,0
" An Oscar statuette costs ₹68,000 to manufacture",1
 Harshvardhan Kapoor being stalked by female fan: Reports,0
 5.6 magnitude earthquake hits North India,0
 South Africa sets record for longest ODI win streak at home,0
 WWE gifts Serena Williams a customised championship belt,1
 Why is the National Voters&#39; Day observed on January 25?,1
 BookMyShow buys Hyderabad&#39;s MastiTickets in all-cash deal,1
 Indian-origin woman&#39;s body found hidden in suitcase in UK,1
 Senegalese goalie trips over his own feet to waste time,1
 Want to apologise to Saroj Khan: Varun on Tamma song remake,1
 Author returns award in protest over Jallikattu issue,1
 Female fan catches ball hit by Nadal in Australian Open,1
" ISIS issues threats to Spain, says country&#39;s government",0
 US councilman sworn in holding Captain America shield,1
 Victoria&#39;s Secret model Rosie announces pregnancy,1
" For peaceful polling, arrest Sukhbir immediately: Kejriwal",1
 I can go to jail for Karan and Sidharth: Alia Bhatt,0
" Everyone can learn to not give up from Yuvraj, tweets Sehwag",1
 Celebrities react to Trump&#39;s appointment as US President,1
 Up to 13000 secretly hanged in Syrian jail in 5 yrs: Amnesty,0
 Players do mannequin challenge in middle of basketball game,1
" Suspected mortar shell found in Delhi, NSG called in",1
 Rolls-Royce ends 13-year run of Phantom VII,1
 US refuses visa to deputy chairman of Pakistan&#39;s Senate,0
 Snapchat updates its IPO filing to remove gender pay gap,0
 Official Press Trust of India Twitter account hacked,1
 Trump writes to China in hopes of constructive relationship,0
" Judge punished for drunken driving, increments withheld",1
 RS MP moves Bill to declare Pakistan sponsor of terrorism,1
 US sanctions Venezuela Vice President for drug trafficking,0
 App provides solution on clicking photo of algebra equations,1
 10 army imposters nabbed in illegal sim card racket,1
 2 Afghan men arrested for raping 21-yr-old JNU student,1
 Uber to launch its food delivery app UberEATs in India,1
 Priyanka Chopra stars in film written by kids on US TV show,0
" Like the Khans, want to make films for entire country: Varun",1
 Volta got electrical battery idea from dissection of a frog,0
 Over 1L sign counter-petition supporting Trump&#39;s UK visit,1
 Preity Zinta turns showstopper at Lakmé Fashion Week,1
 N Korea to reject autopsy of dictator&#39;s assassinated brother,0
 India to produce record 272mn tonnes food grains in 2016/17,0
 Nothing more British than Tata&#39;s Jaguar Land Rover: UK PM,1
" Delhi govt spent ₹30L on ads, ₹3.15L in student loans: Yadav",1
 Rana pens letter to Prez to recognise Indian armed forces,0
 4 members of family die due to avalanche in Kashmir,1
 Won&#39;t construct more memorials if voted to power: Mayawati,0
 Was scared to return to US due to interest in Islam: Lohan,0
 World&#39;s 1st transgender doll based on US teen to be launched,0
 Jason Isaacs shares pics of reunion with Harry Potter actors,1
" Maha sets no price limit on cars bought by CM, Governor",1
" Hafiz Saeed blames Modi, Trump friendship for his detention",1
 Easy way for Dawood to come back would be to join BJP: Sena,0
 Differently abled girl forced to climb stairs to take exam,0
 EasyJet fined ₹44L for refusing disabled passenger onboard,1
 Dravid declines doctorate conferred by Bangalore University,1
 Remember Ambedkar &amp; install BHIM app in your phone: PM Modi,1
 My fight is against the ideology that killed Gandhiji: Rahul,1
 &#39;Amarinder calls himself captain but follows Rahul&#39;s order&#39;,1
" Humsafar song from Alia, Varun&#39;s &#39;Badrinath Ki Dulhania&#39; out",1
 American Airlines drops seat-back video screens on new jets,1
 Tamil Nadu CM Palanisamy wins trust vote in Assembly,0
 Yuvraj trolls Zaheer Khan&#39;s rumoured girlfriend on Twitter,1
 7 biggest banks gain $35 billion in a day over Trump policy,1
 Shah Rukh Khan to host televised version of TED Talks,1
 Goalkeeper red-carded for urinating behind goal during match,1
 In Photos: Winners of Underwater Photography Awards 2017,0
 There is a hill on Mars named after Kalpana Chawla,1
" Aussies playing 2 matches in India, Australia simultaneously",0
 Snapdeal to merge with Paytm&#39;s e-commerce site: Reports,1
 Startup makes coin-sized wearable panic button,1
 Link all mobile numbers to Aadhaar within a year: SC to Govt,0
 Man City beat West Ham 4-0; Man Utd drop points with a draw,1
 Australian cricketer suffers fractured skull and brain bleed,1
 Death toll in Italian hotel avalanche reaches 29,1
 NASA spacecraft captures Saturn&#39;s rings in high detail,1
 Cook has the best chance to break Sachin&#39;s records: Botham,0
 US puts Iran &#39;on notice&#39; after missile test confirmed,1
 Justin Bieber to perform in Mumbai on May 10,1
 Pak TV host banned for hurling blasphemy allegations,1
 Sasikala sacks AIADMK Puducherry leader,0
 US Environment Agency confirms Trump&#39;s freeze on grants,1
 Wish I could go back to 2010 &amp; stop abuse on Twitter: Ex-CEO,1
 Nepal launches 10-yr-plan to cut vegetable import from India,1
 Uttarakhand witnesses 68% voter turnout in Assembly polls,0
" Paytm, Jio served with notice for using Modi’s photo in ads",1
 Iran tests missiles day after being slapped with sanctions,1
 India&#39;s top-ranked table tennis player loses to 13-year-old,0
 Sanjeev Sanyal appointed as Principal Economic Adviser,1
" Zuckerberg writes 6,000-word letter about Facebook&#39;s vision",1
 Hindus celebrate Thaipusam festival in Malaysia,1
 Immigrants don&#39;t deserve to be rejected: Musk on Trump order,1
 Irom Sharmila&#39;s party raising money through crowdfunding,0
 What makes fireworks explode? ,0
 SP-Congress alliance for UP polls a &#39;corrupt&#39; one: Amit Shah,0
 Merkel explains refugee convention to Trump in phone call,1
" All bloodsports will be banned, even if not today: PETA",1
 Ex-Pak President Musharraf dances to &#39;Dilli wali girlfriend&#39;,1
 Amazon to launch its own bra line in US starting from ₹670,0
 Public to choose Jupiter picture sites for NASA&#39;s Juno probe,1
 Topless feminist protester attacks Trump&#39;s wax statue,1
 Trump&#39;s Army Secretary nominee withdraws as candidate,1
 Vaibhavi mocks Salman&#39;s choreographer nomination at Filmfare,1
 Dwayne Johnson to make biopic on WWE wrestler Paige,0
" Video shows Akshay, Ranveer singing &#39;Hookah Bar&#39;",1
 First live birth evidence in 250-mn-yr-old dinosaur relative,0
 BJP has most candidates with criminal background in UP,0
 US Basketball star calls President Donald Trump an ass,1
 Man spends ₹53 lakh on surgery to look like Britney Spears,0
" Taylor an amazing woman, we had the best time: Hiddleston ",0
 Only Tennis that won: Twitter on Federer&#39;s win over Nadal,1
 Akmal trolled for his &#39;rockstar&#39; appearance in PSL video,0
" Ravindra Jadeja, wife involved in a road accident",1
 Donald Trump to take presidential oath on Lincoln Bible,1
 Gold-leafed phone with 2.5G connectivity made for ₹17 lakh,1
 Britain may not see Northern Lights after 2050: Study,1
 Maharashtra school has all students aged between 60-90 yrs ,0
 Chinese car owners set record for biggest Tesla parade,1
 Govt needn&#39;t consult judiciary to introduce Hindi in courts,1
 Wife alleges husband didn&#39;t consult her for surrogate child,1
 Naxalism nearing its end in Chhattisgarh: State Governor,1
 Former Minister passes away after collapsing in Parliament,1
 Transparency is kryptonite to false info: Wikipedia Founder,1
 Loan to Kingfisher was used to keep business afloat: Staff,1
 Gen Rawat makes his 1st visit to Siachen as Army chief,1
 Indian virtual reality startup Imaginate raises ₹3.3 crore,0
 Used to witch hunts with no legal basis: Mallya on SEBI,1
 Kohli has 1.39 crore Twitter followers but follows only 44,0
 West Indies&#39; Marlon Samuels cleared to bowl in int&#39;l cricket,0
 Sasikala expels 20 AIADMK leaders after conviction by SC,0
 Sad getting linked to Sohail who I consider my brother: Huma,1
 Hair dye that changes colour according to surroundings made,0
" &#39;Beti ki izzat se vote ki izzat badi hai&#39;, says Sharad Yadav",1
 Nepal cricketer scores a double century in blind World Cup,0
 India formally requests British govt to extradite Mallya,0
 23 yrs since Kapil Dev became the leading Test wicket-taker,0
" Palestine confirms it received Obama&#39;s final ₹1,500 cr aid ",1
 World&#39;s largest aircraft ready to fly again after crash,0
" Our PM is addicted to one-liners, acronyms and jumlas: Cong",1
 Facebook lets users offer shelter during disasters in India,0
 106 yrs since world&#39;s 1st airmail service began in India,0
 Player scores hattrick in 283 seconds; the fastest in 22 yrs,0
 NBC comedy writer suspended for mocking Trump&#39;s son,1
 39 militants killed in Pak crackdown after Sufi shrine blast,1
 German firm fined ₹435 crore over defective breast implants,1
 Jagjit Singh composed songs written by former PM Vajpayee,0
 FIR filed against MK Stalin for protesting at Marina beach,1
 In Pictures: What is sup surfing?,1
 Woman visits all 196 countries in 18 months to set record,0
 Meghalaya Guv turned Raj Bhavan into &#39;Scandal Bhavan&#39;: Cong,1
" Speedskater trips just before finish line, loses first place",1
 &#39;Tippa&#39; song from Kangana Ranaut&#39;s &#39;Rangoon&#39; released,1
" Museum featuring Sachin, Messi, Bolt&#39;s gear opens in Kolkata",1
 Noida farmer Manveer Gurjar wins &#39;Bigg Boss 10&#39;,1
 Varun Dhawan turns showstopper for Kunal Rawal at LFW,1
 Justin Bieber crushed against boards during NHL celeb match,1
 Ex-Telco Minister discharged in Aircel-Maxis corruption case,1
 India making pitches to suit them more than ever: Ponting,1
 Commentator probed after sharing tips with captain on air,1
 Posters in Hyderabad show Owaisi as Aamir in &#39;Dangal&#39; movie,1
" I didn&#39;t go to the Oscars, the Oscars came to me: Chan",1
" World&#39;s longest pencil measures over 1,500 feet",1
 Beyonce&#39;s picture becomes most liked Instagram post ever,1
 World&#39;s first commercial flying car goes on sale at ₹2.67 cr,0
 Scribe files case against UP minister citing threat to life,0
 ICC introduces super over for ICC Champions Trophy,1
" New fund raise to value MobiKwik at $1 billion, says CEO",0
 It&#39;s users&#39; choice if they want to share fake news: Facebook,1
 England to complain about quality of umpiring in Nagpur T20I,1
 White nationalist punched at Trump&#39;s inauguration,1
 Which city would be cheapest to celebrate Valentine&#39;s Day?,0
 Indian-American to build 8 cricket fields for ₹16000cr in US,1
" Traffic delays cost London over ₹46,000 crore in a year",1
 Lithuania found using other nations&#39; images for tourism ads,0
 Uttarakhand BJP expels 17 members ahead of assembly polls,1
 Indian-American Nikki Haley sworn in as US Ambassador to UN,1
 Swedish journalist faces trial for helping Syrian boy flee,1
 Would like some animal spirit in Indian entrepreneurs: Kotak,1
" Man arrested for raping, molesting teenage sisters",1
 6 ex-Huawei employees arrested for leaking secrets to LeEco,1
 Two terrorists killed in encounter with Army in Arunachal,1
 Church of England maintains opposition for same-sex marriage,1
" SP, Congress candidates fight over Lucknow Central seat",1
" Under-construction building collapses in Kanpur, four die",1
 US imposes fresh sanctions on Iran after missile test,1
 MS Dhoni alleges misuse of name by mobile company,1
" Surge in US air strikes brings ISIS death toll to 60,000",0
 Sports Ministry&#39;s budget hiked by ₹350 crore,1
 Greenpeace hangs giant &#39;Resist&#39; banner near White House,1
" Obama likes me, I can feel it: Donald Trump",0
" Apple’s claims are baseless, says Qualcomm on $1 bn lawsuit",1
 Former Chief Justice of India Altamas Kabir passes away,0
 &#39;Alvida&#39; song from Kangana Ranaut&#39;s &#39;Rangoon&#39; released,0
 Beyonce found AR startup Magic Leap&#39;s demo &#39;boring&#39;: Report,0
 Torchbearers set ship on fire during annual Viking festival,1
 Was offered award in exchange of half performance fee: Kumar,1
 Boy Scouts of America to accept transgender children,1
 Pitt refuses to pay Jolie ₹67 lakh in child support: Report,1
" New BCCI panel removes officials appointed by Thakur, Shirke",0
 US lawmaker calls on US to stop supporting Syrian terrorists,1
 Sania-Dodig lose Australian Open title to unseeded pair,1
 Delhi school Class IV textbook asks students to kill kitten,0
 AbRam liked &#39;Raees&#39; and he dances to &#39;Laila Main Laila&#39;: SRK,1
 Airtel accuses Reliance Jio of creating monopoly for itself,1
 What does the Union Budget 2017 mean for real estate?,1
 Google Maps beta shows parking availability at destination,1
 Nearly 100 US firms file opposition to immigration ban,1
 An American man suffered from hiccups for 68 years,1
 Hitler’s phone estimated at ₹1.3-₹2 crore to be auctioned,1
 Chaos in Tripura Assembly as Guv refuses to read full speech,0
 Present Union Budget after Assembly polls: Akhilesh to PM,1
 Men would hide their wives when they saw me: Prem Chopra,0
 TN oil spill: 60 tonnes sludge collected post ship collision,1
 L-G clears AAP govt’s proposal to build 300 Mohalla clinics,0
 Kambala Bill passed in Karnataka Assembly,0
 7 booked for violation of model code in UP,1
 Shah Rukh to have a cameo role in &#39;Baahubali 2&#39;: Reports,1
 Germany deports second batch of refugees to Afghanistan,1
 Railway Minister terms Budget as &#39;path breaking&#39;,1
" Torres scores overhead goal looping over defenders, keeper",0
 Man makes human-sounding bot to troll telemarketing scammers,0
 Current system makes athletes beg for awards: Sharath Kamal,1
" Govt bailed out Air India but not Kingfisher, says Mallya",1
 Villagers crowdfund football club for girls in Haryana,0
 New species of crab named after Harry Potter character Snape,1
 Air India pilot flies bird-hit plane with 122 on board,1
 In Pics: Brazil club Chapecoense 1st match since plane crash,1
" US President Donald Trump meets Ford, General Motors CEOs",1
 It&#39;s my right to give interviews with SRK for Raees: Mahira,1
" Will send Mayweather, McGregor straight to hospital: Zlatan",0
 Slavery Days done with: Gayle demands last season’s BBL dues,1
 Billion-dollar startup Zenefits fires 45% of its staff,0
" Unilever rejects $143 bn Kraft takeover, says offer too low",0
 Oscar-nominated film &#39;Moonlight&#39; hits the theatres,0
 85-yr-old Pakistani moves Delhi HC to return home,1
